id,landslide_type,trigger,fatality_count,injuries,location_accuracy(km),landslide_size,distance,population,latitude,longitude
3177,5,10,11,4,1,0,2.12825,6523,41.5585,-73.402
490,15,20,0,0,0,0,215.44888,0,0.1115,113.9171
6760,5,20,10,3,1,0,199.44893,8987,52.3545,-127.698
2494,35,10,1,0,1,0,178.23706,33430,50.7053,-127.5062
6415,5,10,0,0,15,-1,176.02202,14708,53.3319,-132.4149
2493,5,10,0,0,5,0,166.44009,33430,50.4335,-127.4846
5194,15,30,0,0,5,1,151.72018,1258,61.978,-143.168
4066,15,10,3,0,5,0,146.31062,33430,50.5854,-127.0961
2505,5,10,5,1,25,-1,136.65541,33430,50.9975,-126.4039
945,15,10,2,0,25,0,131.60974,0,1.3542,116.3816
853,15,20,4,1,50,0,127.97819,47735,0.7089,107.7503
4397,5,10,0,0,15,0,127.1628,1547,60.0484,-130.9916
4073,15,10,0,0,50,1,124.84253,0,1.1346,97.5239
5751,15,10,0,0,200,1,123.43371,0,-11.6953,-71.9165
5874,15,0,0,0,1,2,120.43866,1713,58.5624,-137.0834
5624,15,0,0,0,5,-1,119.96639,4163,50.2405,-57.5886
5671,15,0,0,0,5,-1,119.96639,4163,50.2405,-57.5886
62,15,20,0,0,1,-1,119.78675,4163,50.239,-57.5866
678,35,10,0,0,25,1,115.14342,90894,25.606,96.275
6656,55,10,0,0,5,0,112.91296,90894,25.6172,96.3005
2084,15,10,0,0,25,0,111.31006,90894,25.6167,96.3167
6124,15,20,0,100,5,1,111.28858,90894,25.6157,96.3167
6108,5,20,0,0,15,-1,110.85653,1026,49.9747,-94.3946
3622,15,10,0,0,0,1,110.73707,27520,21,99
6642,45,40,6,2,0,0,109.81578,1187,-43.5586,170.1794
6639,35,0,0,0,0,1,109.59417,1187,-43.5611,170.1796
6641,45,40,0,0,0,-1,109.59034,1187,-43.5606,170.1806
6640,45,40,4,0,0,-1,108.91108,1187,-43.5698,170.1797
423,15,50,7,2,10,2,106.2834,1187,-43.7015,170.0645
6643,45,10,2,0,1,0,104.48699,1187,-43.643,170.159
2726,15,10,2,1,50,0,104.35225,77366,-19.0587,178.2123
4453,15,10,2,0,15,1,100.58319,0,-1.601,123.5476
4378,15,10,0,0,50,0,98.40115,0,28.8254,96.1517
4798,15,20,0,0,0,0,98.33608,0,28.8254,96.1509
5616,15,20,0,0,10,0,96.83548,705,-16.4724,168.2362
2552,5,10,2,0,15,0,96.70239,3322,1.8257,113.8995
6780,5,20,2,0,5,-1,96.07163,2471,51.6446,-120.0755
4557,15,10,0,0,50,0,95.0457,25000,33.303,77.8876
2591,15,60,0,0,15,1,93.5301,0,-1.8667,121.5
137,15,20,3,0,50,1,93.15652,0,-1.824,121.5179
134,15,20,2,0,50,0,86.89138,10815,38,73
4904,5,20,6,1,25,0,85.07166,3907,52.9903,-119.3106
4288,15,10,0,0,1,0,84.55444,14596,-16.7873,177.5073
6651,15,0,2,0,1,1,84.36572,1001,65.0216,-16.6849
2727,25,10,6,0,15,-1,83.92719,8360,-17.3137,179.4104
4497,15,10,0,0,5,0,83.81164,1495,32.2278,78.071
2047,15,10,13,5,50,0,82.91571,1495,32.219,78.072
5157,5,10,5,0,25,0,82.39467,0,35.9672,109.0559
3268,15,10,0,0,5,0,82.22631,5985,-39.0468,146.3552
4215,15,10,2,0,10,0,80.51285,228212,3.7122,114.1991
5814,15,10,1,0,10,0,80.43471,228212,3.7944,113.6308
5437,15,10,0,0,5,1,80.32492,33430,50.6736,-125.712
623,5,10,0,0,10,-1,79.77706,3907,53.03,-119.22
4302,15,10,0,0,5,0,78.0422,27949,-16.6872,178.7081
6134,5,20,0,0,5,-1,76.97209,2624,65.9794,-21.4541
4107,15,10,0,0,50,0,76.30415,15771,2.5871,112.5473
5491,15,10,22,0,1,0,74.22658,4428,-44.0527,169.38
5490,15,10,0,0,1,0,73.65023,4428,-44.0582,169.3808
6231,15,0,0,0,25,0,73.50303,0,36.5891,109.5249
52,15,10,0,0,5,0,73.47045,5521,37.576,72.592
4470,5,10,0,0,50,0,72.6468,9520,44.5259,-109.9704
6239,15,20,0,22,1,1,72.56652,1171633,26.9226,107.3407
6558,15,20,1,0,1,0,72.56432,1171633,26.9226,107.3407
3768,15,10,0,0,0,0,72.22765,0,30.081,101.0106
5736,15,10,0,0,0,0,72.06392,198239,2.8961,112.0786
3769,5,10,0,0,25,1,72.0353,0,30.0315,101.0144
3772,25,10,2,0,25,1,72.0353,0,30.0315,101.0144
5812,15,10,0,0,5,0,71.98423,228212,3.8355,113.7131
5456,25,20,0,0,50,1,71.4959,1347,48.5035,-120.7111
163,15,20,2,0,15,0,70.98718,126938,21.5332,94.4332
1051,15,10,0,0,50,1,70.89317,90894,26.026,97.3715
6238,15,70,0,2,50,0,70.84611,0,36.5419,109.4662
5590,15,0,0,0,1,0,70.82902,9577,43.7495,-109.9673
5058,15,10,2,0,5,1,70.56602,0,36.5851,109.4875
5093,5,20,0,0,10,-1,70.56602,0,36.5851,109.4875
1063,35,10,0,0,5,-1,70.25508,1347,48.5608,-120.7708
5310,25,10,0,0,50,1,69.96192,1347,48.5473,-120.7645
5311,25,10,0,0,50,1,69.96192,1347,48.5473,-120.7645
3708,15,10,0,0,0,0,69.92219,37475,34.1491,76.826
4457,15,20,0,0,1,0,68.59272,1706,50.0804,-116.8792
5416,25,10,0,0,1,0,68.54951,4348,45.794,-114.7613
687,15,10,1,0,50,1,68.34443,2100,35.8975,75.52
698,15,20,1,0,50,-1,67.58127,1270,38.9749,-110.15
2856,5,10,0,0,5,0,67.49967,7312,46.3611,-61.0752
2592,15,10,0,0,25,0,67.47257,47778,-0.936,122.1815
2024,15,10,0,0,15,1,67.34588,351936,25.9612,105.3409
5326,15,10,0,0,0,0,67.11064,401,47.6816,-109.7873
4313,15,10,0,0,50,0,66.76148,14927,28.4659,95.86
3871,15,10,0,0,0,0,66.45854,0,-4.193,138.1165
3314,15,10,0,0,10,-1,66.13596,2564,-21.1278,148.4224
6148,5,20,0,0,0,-1,66.07162,9520,44.4686,-109.8833
5998,5,20,0,0,5,-1,65.92069,5571,46.3428,-61.0951
6740,15,10,7,0,5,0,65.77335,19294,5.6249,117.1589
4392,15,10,0,0,10,0,65.47485,0,29.2409,95.9761
4119,15,0,0,0,15,0,65.29943,570407,1.0571,110.6565
188,15,20,0,0,5,-1,64.74594,9520,44.4659,-109.8662
4750,15,20,0,0,5,0,64.02724,56859,-32.8224,-69.9146
6526,15,100,1,0,15,0,63.81999,0,28.3466,85.0058
316,45,0,0,0,50,0,63.81953,10442,-44.7493,167.9581
3925,15,10,20,0,50,0,63.47818,7121,27.4888,93.0153
3934,15,10,0,0,5,0,62.86592,9073,28.272,83.7405
1930,15,10,1,0,50,0,62.40501,14927,28.4298,95.8776
4964,5,10,1,0,5,0,62.26908,9813,50.0023,-116.9044
6051,15,60,2,0,10,0,61.88623,9073,29.5442,81.6254
4027,15,10,1,0,5,0,61.80149,198239,2.5248,112.3254
1020,5,20,0,0,0,0,61.75306,48901,-5.0804,-45.601
664,15,10,0,0,0,0,61.58495,282431,-1.437,119.9833
4965,5,10,0,0,1,0,61.46874,1706,50.146,-116.9567
5096,15,10,0,0,5,-1,61.30122,75996,-40.1119,176.257
71,15,20,0,0,50,0,61.21328,14596,-17.56,178.25
2919,5,10,0,0,10,0,61.01695,23416,29.7415,81.2467
1084,15,10,0,0,5,0,60.8421,7121,27.7,92.8
5781,15,60,0,0,50,0,60.78938,19294,5.4204,116.7968
5493,15,10,0,0,15,1,60.73492,10442,-44.765,167.9904
3571,15,10,0,0,50,0,60.49993,0,25.1784,106.0995
5378,15,80,0,0,15,0,60.47069,9073,29.0387,82.7442
5910,15,0,0,0,5,0,60.26228,77366,-17.6231,178.2678
4756,15,20,0,0,5,0,60.02544,91136,26.6582,107.9327
4759,45,90,0,0,1,0,59.99456,91136,26.6579,107.9326
2649,15,80,0,0,25,0,59.90474,57342,19.9166,94.3761
6372,45,0,33,0,0,-1,59.36537,9520,44.4544,-109.7961
2828,15,10,1,0,5,0,59.1509,1347,48.7109,-121.1883
6516,15,60,0,0,50,0,58.95805,5427,28.6985,82.7065
3421,15,10,0,0,1,0,58.93051,61696,-40.1685,176.8242
1613,5,10,4,0,1,1,58.84724,13893,27.8997,93.3497
3906,5,10,0,0,25,0,58.78543,0,3.9081,33.8306
1046,15,100,0,0,0,0,58.68817,9073,29.7225,82.5068
2900,15,10,1,0,5,0,58.65704,2564,-21.1313,148.4943
2572,15,0,1,0,25,0,58.63636,1464,27.6291,87.9436
5250,5,20,0,0,10,0,58.34526,0,27.8837,93.0515
1741,15,10,0,0,10,0,57.69671,14596,-17.5608,178.2168
3026,15,10,0,0,5,0,57.67771,3112,45.6934,-113.9484
1937,35,10,0,0,0,0,57.4808,0,39.9854,72.9227
5453,5,10,4,0,1,0,57.40674,2868,48.3122,-120.6576
3432,15,10,0,0,1,0,56.98472,61696,-40.1513,176.8426
606,15,10,2,0,25,0,56.91338,1442271,28.18,85.11
621,5,0,2,0,5,-1,56.82665,2324,50.23,-121.58
3875,15,10,0,0,5,0,56.80704,5427,28.7014,82.6513
5492,65,10,2,0,50,0,56.79739,10442,-44.6887,168.1281
884,15,90,1,0,10,0,56.58568,47778,-1.0164,123.2918
439,15,20,0,0,15,0,56.57483,0,1.0172,122.1997
6434,25,110,0,0,0,0,56.27454,14168,52.5211,-121.599
2169,15,10,0,0,0,0,56.14398,0,35.7972,73.3185
177,15,20,105,29,0,0,56.12845,14182,32.7334,77.5914
2052,15,10,0,0,5,0,56.06982,34274,-38.2134,178.3197
5158,5,10,11,4,25,0,55.79904,0,36.5494,110.0849
6521,15,10,0,0,50,0,55.7827,5427,28.6792,82.6789
3312,15,10,2,0,5,0,55.61095,0,36.2225,72.1934
6034,15,10,2,0,5,-1,55.60925,1651,-46.7748,167.6337
1036,15,10,4,0,1,0,55.57051,4163,49.5645,-57.8946
1777,35,60,3,0,0,0,55.37397,0,29.176,97.7991
873,35,10,0,0,10,0,55.18512,0,23.89,100.0845
1652,15,10,0,0,1,0,1.5755,456456,-22.8948,-43.1127
3940,15,10,0,0,5,0,55.11378,0,28.799,82.4712
229,35,80,0,0,0,0,54.90196,6315,13.667,-84.2435
2555,15,10,0,0,25,0,54.62488,131016,22.6461,97.3193
5170,5,10,1,4,1,0,54.26564,1099,36.1184,-117.9722
4433,15,10,0,0,5,0,53.28492,9813,49.9145,-116.9155
3964,15,20,0,0,10,0,53.18462,0,28.7773,82.4728
3857,15,20,2,0,5,0,53.09678,2552,48.4944,-120.2724
5552,15,0,0,0,5,0,53.05172,223523,25.0985,94.3619
2360,15,10,3,0,25,0,52.95616,1464,27.7276,88.0446
2315,15,10,0,0,25,0,52.89631,9073,29.4605,81.682
4395,5,10,0,0,0,0,52.89049,1148,60.8228,-136.5506
6572,15,0,0,0,0,0,52.79844,285065,5.1894,102.6857
6265,15,0,2,0,0,0,52.76521,0,30.3306,98.1578
4446,15,10,0,0,5,1,52.64616,0,28.9986,94.8885
2200,25,10,0,0,5,-1,52.25966,2868,48.2719,-120.6228
3767,5,20,0,0,5,0,52.11489,4885,33.6423,-109.3279
5752,15,0,0,0,100,1,52.09053,0,35.8026,74.9832
5441,15,10,1,0,5,1,52.08889,18425,28.611,94.9829
1798,5,30,0,0,1,0,52.06368,63138,49.6603,-110.2674
2035,15,10,0,0,10,0,52.05259,44632,28.05,84.95
622,5,10,0,0,50,0,51.9675,3907,52.96,-118.82
2175,5,10,6,0,50,0,51.84125,88311,11.0029,-73.7733
4235,15,0,0,0,25,0,51.67596,1442271,28.1038,85.0548
5969,15,70,0,4,50,0,51.64464,90894,25.8509,97.4381
5124,5,10,0,0,5,0,51.55941,1271,45.0432,-110.732
4465,15,10,0,0,15,0,51.54051,4688,48.7195,-113.7188
3425,15,10,4,0,5,0,51.51564,61696,-40.1019,176.8655
5824,15,10,0,0,10,1,51.43221,60819,-22.2832,-64.2333
3853,15,10,0,0,0,0,51.27342,1073,1.5928,35.5673
3433,15,10,0,0,0,0,50.81413,1347,-39.372,176.2391
3651,5,10,0,0,25,0,50.69023,2454,55.1106,-121.7879
2337,5,10,0,0,10,0,50.6504,1099,36.0833,-117.9771
871,15,0,1,0,50,0,50.58,0,-4.5,121.729
6481,5,10,0,0,25,-1,50.43984,4354,46.8734,-121.5163
3781,15,10,0,0,5,1,50.25415,0,28.7434,82.4753
468,15,20,0,0,10,0,50.21741,7309,-0.4635,-77.8928
4475,15,20,0,0,5,0,49.74691,44632,27.9783,84.8982
1871,15,10,0,0,50,0,49.59488,13838,34.3951,75.6233
5934,5,10,0,0,5,0,49.4241,1191,46.6368,-121.3942
2554,15,10,6,0,0,0,49.3187,47920,23.9723,96.8566
2298,15,10,0,0,0,0,49.30174,2005,36.5705,75.1296
3807,15,20,0,0,10,0,49.07021,20553,33.6917,76.0412
159,5,20,0,0,5,0,49.04189,1217,60.1346,-2.0885
4924,25,10,1,0,1,2,48.96196,2000,30.7351,79.0666
2090,15,10,0,0,10,0,48.84582,44632,28.02,84.96
6159,15,60,0,2,5,0,48.70829,44632,27.9639,84.8981
3671,15,10,0,0,0,0,48.67682,2000,30.7331,79.0685
3751,15,10,0,0,25,0,48.67682,2000,30.7331,79.0685
4404,15,10,2,0,5,0,48.27049,0,24.992,105.8107
1587,15,10,8,0,5,0,48.13411,10442,-44.8454,168.1112
4431,15,10,0,0,0,1,48.13191,52005,21.7684,92.3783
866,15,10,0,0,10,1,48.10162,0,20.2947,98.9344
1857,15,10,0,0,15,0,47.92484,132842,25.3433,92.2897
2501,15,10,0,0,50,0,47.84343,3401,-38.8702,175.2785
3789,15,10,0,0,10,0,47.70679,7121,27.2743,92.9064
798,15,10,0,0,50,0,47.68123,0,31.587,78.315
2231,15,10,0,0,0,0,47.58866,0,29.4469,81.4867
5430,5,60,0,0,15,0,47.40742,223523,24.9037,93.487
2254,15,10,1,0,0,0,47.34817,0,34.8142,74.3225
4241,15,0,6,0,25,0,47.30334,223523,25.1604,93.6795
5609,15,50,1,0,1,0,47.20988,1021,63.562,-149.6437
2479,15,10,0,0,5,0,47.04689,1495,31.5699,78.2844
4851,15,20,0,0,0,0,47.00022,7656,0.8734,36.0893
4427,15,10,0,0,0,1,46.99991,0,30.4297,97.1598
4128,15,20,1,0,50,0,46.99483,392288,5.4164,118.1493
206,15,20,13,0,25,0,46.86649,5427,28.6167,82.6167
6781,55,30,4,0,1,0,46.83137,1706,49.8785,-118.1103
3403,15,10,1,0,0,0,46.77007,23687,-2.0398,-78.4359
3430,15,10,0,0,25,0,46.70473,61696,-40.0582,176.8769
3780,15,10,0,0,0,1,46.60337,0,28.7956,82.2314
1776,15,10,0,0,15,0,46.46354,132842,25.3612,92.2845
3310,5,10,6,0,5,0,46.37081,12874,35.8777,-121.4336
2283,5,10,0,0,5,0,46.36778,223523,24.8961,93.4957
1813,15,90,0,0,0,0,46.3149,90894,25.4053,97.8542
5473,5,20,0,0,15,-1,46.27205,1041,51.0086,-116.4885
6795,15,20,0,0,0,0,46.13402,1706,49.8748,-118.0732
4936,15,10,0,0,1,1,45.94088,2571,30.6945,79.0544
2325,15,10,0,0,5,0,45.86906,22903,27.35,87.6667
372,15,20,0,0,50,0,45.7667,76255,-6.3494,147.1646
4890,15,10,5,0,15,0,45.69792,26582,-0.1193,-77.7668
4007,15,10,0,0,50,0,45.68706,91136,26.5919,107.2351
6048,15,10,0,0,5,-1,45.68005,15855,4.9751,115.9243
1539,15,10,3,0,0,-1,45.59743,14596,-17.8045,177.9985
1305,15,10,0,0,1,-1,45.59728,3532,48.3486,-124.5316
2131,35,10,1,0,50,1,45.49995,0,33.532,109.8821
4892,15,10,0,0,50,1,45.49031,4157,27.8776,94.25
1029,5,10,0,0,0,0,45.47475,0,38,71
5431,5,60,0,0,5,0,45.4148,7176,24.9829,93.5063
2166,15,10,0,0,10,0,45.33486,7176,24.9786,93.5027
2569,15,10,3,0,5,0,45.24129,92113,25.2745,94.0212
6341,15,10,0,0,10,0,45.13481,2571,30.688,79.0478
3939,15,10,0,0,25,0,45.02017,9073,28.8687,82.1707
3998,15,40,0,0,10,0,45.01051,0,28.4115,84.7943
948,35,20,1,0,5,-1,44.8459,3532,48.3438,-124.518
552,15,10,0,0,25,1,44.70334,1054,-6.3,147.6
6545,15,60,2,0,10,0,44.65956,0,28.4333,83.1202
2089,15,10,0,0,50,0,44.5643,0,28.4197,83.1421
2596,15,20,0,0,15,0,44.45488,1495,31.5158,78.2619
1108,15,10,0,0,10,0,44.34393,7176,24.9925,93.5
5561,15,10,0,0,1,0,44.26251,485,43.8161,-115.2846
280,15,20,0,0,25,1,44.18956,4428,-44.3025,169.1339
1908,15,20,18,4,50,0,44.14758,37475,34.5628,77.6001
6810,15,10,0,0,0,1,44.11857,0,36.1575,72.0903
2344,15,10,0,0,5,0,42.03089,12871,24.7505,93.4221
6731,45,0,0,0,0,-1,44.08725,1081,45.2091,-116.7067
730,15,10,0,0,50,0,44.03804,5026,29.9,81.1333
4861,5,20,0,0,25,0,43.86029,7176,24.9926,93.4946
4388,15,10,0,0,10,0,43.81566,15582,-37.7846,146.2243
3921,15,10,0,0,5,0,43.72365,20908,29.2385,81.7285
6105,15,60,0,0,0,0,43.67228,0,28.9205,95.3429
1348,5,10,0,0,0,0,43.60693,249219,-29.5345,-53.3906
211,5,60,0,0,5,0,43.53546,223523,24.9667,93.55
518,5,80,0,0,0,0,43.48816,54386,17.7963,96.1703
6379,45,0,0,0,1,-1,43.39923,1886,57.381,-5.4751
6463,5,0,0,5,0,0,43.27997,0,38.7315,75.0176
1132,15,100,8,0,25,1,43.27711,2324,27.4167,86.6667
2370,15,10,1,0,5,1,43.27123,0,25.6167,99
2448,15,10,0,0,50,0,43.21585,44632,27.7948,84.8566
540,15,90,1,0,0,0,43.1759,64468,19.5178,83.1809
5811,15,10,0,0,5,0,43.1716,228212,4.0677,113.831
5346,15,20,0,0,5,0,43.16422,17123,31.0343,78.7248
322,15,20,2,0,15,0,43.16287,12871,24.75,93.4333
3451,5,10,50,13,0,0,43.13552,12272,-8.4454,-38.0702
5343,15,60,0,0,10,0,43.11128,12871,24.7625,93.4341
6425,15,10,0,0,50,0,43.0663,77366,-17.7558,178.4944
3269,15,10,1,0,10,0,43.03855,14927,28.0787,96.5243
770,15,20,0,0,25,0,42.88068,8767,27.7649,87.199
3003,35,10,0,0,5,1,42.81245,3532,48.328,-124.4976
4522,15,10,0,0,1,0,42.80947,0,25.9548,104.5178
1129,15,10,0,0,50,0,42.70454,8797,24.8628,94.4182
6264,15,80,0,0,5,1,42.64478,22264,19.2046,84.1917
1545,5,10,1,0,5,-1,42.60033,16330,36.0696,-121.602
1359,15,20,0,0,25,0,42.26835,0,-4.3333,137
6730,15,0,0,0,1,1,42.24626,25000,33.287,77.2853
3085,15,80,0,0,10,0,42.21282,6127,-18.2883,146.0225
8,35,20,2,0,25,0,42.08436,0,0.0667,100.9833
6104,5,60,0,0,1,-1,42.04851,0,31.0304,103.1831
3288,15,10,0,0,5,0,41.98041,12874,36.009,-121.5189
2256,15,10,0,0,50,0,41.9374,0,32.8391,103.9768
2198,15,10,0,0,10,0,41.90996,14182,32.7571,77.4138
4161,15,20,0,0,5,0,41.89885,27949,-16.6037,179.0421
6152,5,20,0,0,50,-1,41.87711,0,39.3602,114.6943
4452,15,10,0,0,10,0,41.86174,37475,34.0123,77.9988
5507,5,10,23,14,5,0,41.69882,1094,42.1823,-110.1843
3061,15,10,0,0,50,0,41.63737,105622,4.9723,117.9555
5045,15,10,2,0,25,-1,41.62945,2151,-45.0993,169.287
4647,15,20,0,0,1,0,41.54001,2991,45.2462,-116.3322
3483,15,10,0,0,0,0,41.4973,0,41.4088,72.8282
690,5,20,0,0,5,-1,41.47439,3068,37.59,-105.248
2913,5,20,0,0,1,-1,41.44299,4407,36.1435,-121.6551
1154,15,10,0,0,5,0,41.41265,8341,32.4035,77.5796
1544,5,10,0,0,5,-1,41.40142,12874,36.0082,-121.5106
5443,15,10,2,0,5,0,41.28432,23296,28.3922,83.1913
1961,15,10,2,0,50,0,41.26849,25758,25.8833,91.2
4223,15,0,0,0,5,0,41.25917,3532,48.3184,-124.456
2216,15,10,9,0,5,0,41.15433,2005,36.6567,74.8609
684,15,20,4,0,0,1,41.02145,0,32.5625,107.45
168,35,10,2,0,15,0,41.00006,44632,27.863,84.914
1883,15,10,2,0,10,0,40.9984,72960,21.6252,108.3472
4901,5,10,0,0,25,1,40.97918,22903,27.4513,87.6093
3716,15,60,0,0,5,0,40.81927,0,27.3167,86.5
4519,15,10,2,0,5,0,40.81788,0,27.3172,86.5
2290,15,10,0,0,5,0,40.80879,2571,30.6509,79.0264
2568,15,10,0,0,15,0,40.71672,12871,24.7679,93.4108
5521,5,10,0,0,1,0,40.70609,14206,43.4234,-115.3855
2307,15,10,0,0,0,0,40.69771,3250,27.2485,86.6444
6763,5,20,0,0,5,-1,40.65314,9813,49.7715,-116.9091
2375,15,80,0,0,0,0,40.47829,21882,40.3687,127.586
4403,15,10,0,0,50,2,40.42735,223523,24.8142,93.5444
4953,15,10,0,2,5,1,40.41216,0,29.3167,81.5833
5439,15,10,3,0,25,0,40.22275,0,28.4493,82.9305
6482,5,10,4,0,5,-1,40.09082,1872,46.9468,-121.3216
5300,15,10,18,0,50,1,40.08056,92113,25.318,94.0441
2461,15,10,0,0,5,0,40.07703,1495,31.4582,78.2114
2578,15,10,0,0,5,0,40.0566,92113,25.3179,94.0462
3094,5,10,0,0,10,0,40.05006,0,34.8067,73.5654
2512,5,10,0,0,5,-1,40.02455,4038,51.4643,-117.4803
6624,15,60,0,0,10,-1,39.9555,77366,-18.089,178.068
1954,15,20,0,0,50,0,39.73504,17103,24.7543,93.5039
3556,15,60,0,0,25,-1,39.70921,223523,25.1555,93.8474
5342,15,60,0,0,15,0,39.68219,9073,28.935,82.3125
6520,15,60,0,3,5,0,39.62448,9073,28.9429,82.3354
2164,15,10,0,0,25,0,39.51186,15118,25.31,94.4986
2253,15,10,3,0,25,0,39.51186,15118,25.31,94.4986
2133,15,10,0,0,0,1,39.5076,0,-3.4326,126.6457
752,15,10,2,0,50,0,39.43196,20908,29.2,81.7
4103,45,0,0,0,5,0,39.42373,1886,57.3496,-5.5493
5560,15,60,0,0,15,1,39.35619,485,43.8187,-115.3455
6160,15,60,0,0,10,-1,39.34633,107157,27.8126,84.8051
719,5,10,0,0,25,0,39.27253,20908,29.1964,81.7557
5379,15,100,0,2,5,0,39.26988,251900,26.916,104.6673
4681,15,20,6,0,5,0,39.23944,1886,57.3529,-5.5513
5137,15,10,1,0,10,-1,39.22402,4885,33.7576,-109.2835
3641,15,20,0,0,5,1,39.1725,13399,-38.551,146.196
6805,5,30,1,0,0,0,39.16497,0,38.745,75.0635
5520,5,10,0,0,1,0,39.14705,14206,43.4122,-115.3971
6151,15,20,0,0,50,-1,39.06811,0,-3.5517,137.3707
4925,15,20,0,0,15,0,39.02032,1495,31.4551,78.1996
2317,15,10,0,0,1,0,38.93001,20679,11.6652,39.6515
3049,15,10,0,0,5,0,38.70779,12562,-28.0605,152.3855
986,5,10,1,0,1,-1,38.63928,4407,36.1657,-121.675
4293,5,10,0,0,10,-1,38.60274,1137,48.5917,-116.8291
4166,15,10,0,0,5,0,38.59986,42284,-18.1388,177.5031
6167,15,60,0,0,1,-1,38.58572,2571,30.6326,78.9953
3830,15,10,3,0,10,-1,38.5554,7528,24.3527,94.3429
4158,15,20,0,0,15,0,38.53823,1045,44.1228,-122.3953
3107,15,10,0,0,25,0,38.53587,56859,-32.9563,-70.2129
6029,5,20,1,0,5,-1,38.51851,4038,51.2995,-117.5212
2278,15,10,0,0,1,0,38.50248,5046,38.647,-109.9818
2563,15,20,0,0,10,0,38.48948,5993,-29.4985,152.3913
5451,5,10,0,0,1,0,38.48521,485,44.1144,-116.1053
2454,15,10,1,0,10,0,38.43651,13865,30.9013,79.5322
3873,25,20,0,0,50,-1,38.38512,4348,46.3318,-114.6432
2436,15,10,0,0,5,0,38.37584,3962,24.3069,93.125
4255,15,20,0,0,5,-1,38.28601,1045,44.1228,-122.3992
681,15,10,0,0,50,1,38.28278,0,28.7236,82.1515
3043,35,50,1,0,5,0,38.27504,485,44.1126,-116.1043
672,15,20,0,0,0,0,38.25954,0,27.09,86.37
5737,15,10,0,0,0,0,38.06464,228212,4.1176,113.8359
4970,15,10,2,3,1,0,38.03153,0,23.5102,106.1624
689,15,10,0,0,50,1,37.86243,23416,29.428,81.28
2064,5,10,0,0,10,0,37.85497,76255,-7.0607,147.0348
5266,15,60,1,0,10,0,37.78098,2324,50.3961,-122.2207
5063,15,10,0,0,0,0,37.72818,0,37.3869,113.1122
5606,15,55,0,0,10,-1,37.59933,9232,57.0624,-6.5345
1845,15,10,1,0,25,0,37.59576,0,27.124,104.7281
5103,15,0,0,0,25,0,37.5595,0,28.6202,82.4393
3185,15,10,0,0,0,0,37.48857,18652,-25.0209,-51.5288
305,15,0,46,13,50,0,37.34675,14305,9.9056,11.9283
308,15,0,3,0,25,0,37.34675,14305,9.9056,11.9283
1906,45,10,4,0,1,0,37.17407,13000,-44.843,170.6453
2155,5,10,7,0,1,-1,37.15519,1191,46.6521,-121.2355
6518,15,20,1,6,5,0,37.14005,9073,28.9446,82.2494
4576,15,10,0,0,10,0,37.11379,5858,40.7067,-105.5951
6458,15,60,0,9,1,0,37.06227,0,27.6363,86.2326
1969,15,10,0,0,15,0,37.06023,19599,23.47,120.9572
2458,15,10,7,0,25,0,37.04628,17123,30.9015,78.7756
764,15,10,0,0,25,0,36.97843,0,29.3833,81.3167
5139,15,10,0,0,5,0,36.94258,7331,30.0718,80.2369
2037,35,20,1,0,5,0,36.91599,455173,0.2318,109.1318
6768,5,20,0,0,0,-1,36.90227,1073,48.3164,-118.7413
1142,35,10,1,0,5,0,36.88261,10889,-26.5833,-53.5833
1060,15,10,0,0,5,0,1.08737,0,31.483,103.5868
6461,15,60,0,0,5,0,36.81408,0,28.2045,84.7387
665,15,10,0,0,50,1,36.791,31495,27,86.71
