id,landslide_type,trigger,fatality_count,injuries,location_accuracy(km),landslide_size,distance,population,latitude,longitude
1910,15,10,0,0,10,0,26.14437,2009,-45.9034,170.0982
3822,15,20,0,0,0,0,26.13655,47571,29.5194,80.469
3681,15,20,0,0,25,0,26.1361,0,31.2574,103.6019
4937,15,20,5,0,5,0,26.1116,47571,29.5193,80.4687
6138,15,20,6,5,10,-1,26.07781,1600,27.9411,85.6838
3668,15,10,0,0,0,0,26.07261,32442,29.607,79.9298
5248,5,10,3,0,1,-1,26.0676,3260,39.5166,-111.1548
6564,15,0,0,0,10,0,26.04417,9073,29.5023,82.2504
5551,5,20,0,27,25,0,26.02629,2361,-15.999,-67.5836
169,35,10,0,0,25,0,25.98053,3250,27.016,86.85
3778,15,20,8,0,5,-1,25.96697,1600,27.9512,85.6846
3106,15,10,2,0,10,0,25.93259,111701,7.5206,80.7014
5679,5,10,0,0,1,0,25.8893,11169,-12.3546,-40.9044
3028,35,10,0,0,5,0,25.88842,4864,45.2309,-121.7017
6126,5,10,4,0,0,0,25.86952,0,26.6432,99.5666
2316,15,10,10,0,10,0,25.83622,84775,27.6041,84.8603
85,5,10,0,0,10,0,25.83472,25708,22.6368,92.1453
3119,5,10,0,0,10,0,25.82923,25742,-0.6273,-78.3664
2429,15,10,0,0,5,0,25.80526,1600,27.7513,85.8166
5249,25,20,10,0,5,-1,25.7509,3260,39.5366,-111.1562
1639,15,10,18,0,1,0,25.74342,147281,-23.0291,-43.4897
2815,5,10,0,0,5,0,25.74091,2075,47.7307,-121.4089
6551,15,10,3,0,10,0,25.7364,2684,45.3532,141.0171
2029,15,10,0,0,50,0,25.71177,22903,27.6063,87.2196
1656,15,10,11,0,1,0,25.70069,147281,-23.0289,-43.489
2124,15,10,0,0,5,-1,25.68212,9051,33.9917,-107.1577
5215,15,20,0,0,5,0,25.61788,20216,30.4521,78.754
6305,15,0,4,0,10,0,25.61264,21282,49.0115,-124.8257
4994,5,10,0,0,15,0,25.57232,2450,40.6784,-105.4323
6307,15,80,30,0,25,0,25.57221,22264,19.1008,84.0502
3596,15,0,0,0,1,0,25.53809,1744,47.5738,-103.2478
2722,5,10,1,0,0,0,25.51411,36549,8.5612,-74.9185
118,15,20,0,0,50,0,25.50012,0,35.3544,73.0208
192,15,80,3,0,10,0,25.42251,0,23.4715,120.6976
5202,15,20,2,0,5,0,25.40379,0,34.3006,105.8268
5203,15,20,0,0,5,0,25.40379,0,34.3006,105.8268
4608,15,20,0,0,10,1,25.38989,0,-3.1713,119.3657
3315,15,60,0,0,1,0,25.38885,10983,-20.0808,148.4796
3319,15,10,3,0,1,0,25.38885,10983,-20.0808,148.4796
3842,15,20,2,0,10,-1,25.38161,629,37.4288,-105.447
2805,15,10,0,0,15,0,25.37485,457326,6.0638,116.2837
2057,15,10,0,0,10,0,25.33635,107157,27.8494,84.61
2441,15,10,0,0,10,0,25.33635,107157,27.8494,84.61
1139,5,10,0,0,25,0,25.30561,212695,-34.2,-71.0167
1543,15,10,24,0,50,0,25.30499,7914,0.4056,29.9166
660,5,10,0,0,10,0,25.30277,3112,44.98,-114.06
6471,5,10,12,0,1,-1,25.29753,629,37.4282,-105.4449
2357,15,10,0,0,5,0,25.28927,200000,28.0579,84.0719
3593,5,10,1,0,50,0,25.26877,0,61.1082,8.1055
5413,5,20,0,0,15,-1,25.24443,0,-33.9038,19.1565
657,15,10,0,0,25,0,25.22042,22903,27.6,87.24
3968,15,20,0,0,5,0,25.20794,0,43.4317,83.2611
4685,15,20,24,0,1,0,25.16431,21044,4.6081,103.2119
1768,15,10,0,0,0,0,25.16,13838,34.4678,76.3778
1769,15,10,1,5,0,0,25.16,13838,34.4678,76.3778
2647,35,80,0,0,5,0,25.15153,94188,24.5478,121.8496
6360,15,10,0,0,25,0,25.14165,21234,-0.9399,36.8168
2328,15,10,0,0,15,0,25.12151,17491,27.1303,87.8711
849,15,0,0,0,15,0,25.11952,40797,-5.33,120.3487
1675,15,10,0,0,1,0,25.10249,147281,-23.0085,-43.527
1588,15,10,0,3,5,0,25.09764,2934,42.6285,44.0874
3346,15,10,2,0,5,-1,25.09618,1554,37.9977,-81.5201
4407,15,10,1,0,50,0,25.02475,55290,25.0951,92.3567
3788,5,20,0,0,0,0,25.00673,0,27.7783,98.4579
5604,5,20,6,5,10,0,25.00358,457326,6.0581,116.2824
6534,5,10,0,0,50,0,24.99424,2324,50.8676,-121.7343
6765,65,0,0,0,10,-1,24.97073,3892,46.7802,-114.4064
3724,15,10,0,6,25,1,24.89224,0,28.9743,83.8713
704,15,10,0,0,50,0,24.89116,18950,12.6445,75.605
12,35,20,0,0,0,1,24.88463,199382,36.3667,52.1042
4980,45,10,1,7,25,0,24.86266,2868,43.5735,-91.2006
2646,5,80,0,0,15,0,24.82418,94188,24.5436,121.8279
1208,15,10,3,23,10,1,24.82337,14540,14.7812,74.499
5496,45,10,1,0,10,0,24.76989,3260,39.5459,-111.1673
6648,45,20,0,0,10,-1,24.76946,1018,47.4294,-121.4248
640,5,10,0,1,1,0,24.76742,2035,36.8,-118.2
4946,15,10,0,0,50,0,24.75992,1495,31.6223,78.0193
5092,15,80,3,3,15,0,24.75888,0,24.4236,121.0135
5201,15,50,0,7,5,0,24.74889,0,34.3106,105.8786
5134,5,10,0,0,5,0,24.70278,6427,39.1808,-107.2396
2524,5,80,0,0,5,0,24.67589,1096,17.1833,-96.1833
5664,15,0,0,2,15,0,24.64437,202796,36.3812,52.8557
4534,25,10,0,0,5,0,24.64059,3260,39.5479,-111.1688
1187,5,10,0,0,5,0,24.6152,2369,56.5692,-132.7348
1980,15,10,7,0,0,0,24.6146,32523,22,92.3333
2637,15,80,0,5,50,0,24.60329,5682,15.9949,121.6164
5344,15,80,4,0,50,1,24.59469,71066,23.6143,110.0501
1619,15,10,0,3,5,-1,24.5628,2056,53.6057,-9.7083
4304,15,10,0,0,1,0,24.56274,1137,46.6007,-116.6566
5257,15,100,1,0,0,0,24.56054,0,35.5099,73.3361
3099,15,10,0,0,25,0,24.55782,725000,34.2256,73.673
2268,35,10,0,0,10,1,24.55402,8708,30.0134,79.9261
1797,15,20,1,0,5,0,24.5498,1214,7.2558,80.3019
1109,15,10,32,3,25,0,24.54328,8364,25.5215,93.1645
4014,15,10,3,0,1,0,24.48479,16225,5.92,-76.2363
1078,35,80,0,0,5,2,24.4598,16597,23.0112,120.666
1994,15,10,0,0,25,0,24.41974,39982,25.0633,92.8025
2140,15,10,18,0,25,0,24.4132,152393,25.0477,92.801
72,5,20,0,2,0,1,24.40903,0,19.2675,104.8433
3674,15,10,0,0,5,1,24.40704,2571,30.0667,79.0193
214,35,20,0,0,50,0,24.38481,0,22.9798,121.1571
246,15,20,0,0,15,0,24.38142,0,23.9,99.0333
4124,15,0,2,0,5,0,24.37519,4154,43.6756,-123.7967
868,15,10,0,2,50,0,24.35615,48824,26.3333,91.25
1631,15,10,0,0,10,0,24.33967,147281,-23.0189,-43.4788
1369,15,20,0,0,10,0,24.29285,23416,29.48,80.94
4493,15,10,0,0,25,0,24.26789,126787,28.1018,102.1778
3885,15,10,0,1,5,0,24.22781,38285,9.4237,76.9371
3886,15,10,0,0,0,0,24.22781,38285,9.4237,76.9371
5319,15,10,9,0,5,-1,24.21776,5366,39.6926,-80.5823
5076,15,20,0,0,5,0,24.17567,2324,27.62,86.84
2718,5,10,0,0,25,0,24.17435,0,9.478,98.9671
2270,5,10,0,0,5,0,24.1344,6427,39.191,-107.2774
6523,15,10,1,0,50,0,24.13398,5427,28.3537,82.6184
843,15,10,0,0,0,0,24.12638,0,31.8833,104.4333
1440,5,10,0,1,10,-1,24.12478,1295,35.774,-120.1521
6324,15,20,0,1,25,0,24.12042,111701,7.2943,80.854
6263,15,60,0,0,0,0,24.11943,3952,33.0365,74.4889
4238,15,0,7,0,25,0,24.11708,4044,-38.2907,177.3655
6589,65,30,0,0,10,1,24.10818,3976,61.0883,-145.91
3025,5,10,5,0,5,0,24.05468,8466,44.1989,-124.113
1225,15,10,3,1,0,0,24.04761,852,27.0524,90.4997
1062,15,100,0,0,25,1,24.0447,1600,28,85.71
5181,15,10,31,0,0,0,24.03472,2571,30.2733,79.233
1793,15,10,0,0,50,-1,24.02148,0,-4.4585,136.8448
6272,15,0,0,0,1,-1,24.01192,1073,1.2628,35.415
2008,15,0,10,0,25,0,24.01037,1035,-41.5681,145.5991
6486,45,40,0,0,0,-1,23.97854,1399814,-0.0718,-78.3774
5864,15,30,0,6,10,1,23.97283,1351,31.8246,77.4702
511,15,20,1,0,50,1,23.9585,50059,-7.6667,111.117
402,15,20,0,0,5,0,23.95847,50059,-7.6667,111.1167
4951,15,10,0,0,15,0,23.95214,9073,29.0697,82.106
1081,5,80,3,0,25,0,23.93529,16597,23.0636,120.6854
3912,15,20,0,0,50,0,23.93526,7121,27.44,92.2833
928,5,20,0,0,10,0,23.92309,18994,15.6433,-88.9667
3334,15,10,0,0,1,0,23.89081,2436,41.5494,-124.0643
3333,15,60,12,0,1,-1,23.87545,2436,41.5504,-124.0611
2179,5,20,0,0,5,0,23.83031,6427,39.1883,-107.2341
4533,25,10,0,0,5,0,23.82853,1247,39.561,-111.1754
3366,15,10,0,0,1,0,23.80944,2436,41.5506,-124.0627
5167,15,10,0,0,10,0,23.80637,0,27.7898,86.3499
2311,15,10,0,0,50,0,23.74406,39058,27.9937,82.4827
5444,15,10,1,0,1,0,23.72041,23296,28.2632,83.3482
1228,15,10,0,0,10,0,23.64711,23416,29.2611,81.1833
3530,15,80,0,0,25,0,23.62322,18668,7.3521,126.1544
5350,25,10,1,0,15,0,23.60286,24085,36.2423,-115.5421
960,5,20,0,0,5,0,23.56917,1191,46.69,-121.063
2272,5,10,3,0,1,0,23.56048,6427,39.1905,-107.2301
389,15,20,3,0,50,0,23.55932,12501,-3.571,38.235
1181,5,10,0,0,10,0,23.55928,2369,56.5561,-132.7269
676,15,0,0,0,10,0,23.54238,1385,49.66,-123.1758
1990,15,10,0,0,15,0,23.52491,40557,20.87,92.5275
4744,15,20,0,0,5,0,23.52067,57408,10.0222,106.5408
3124,15,10,0,0,0,0,23.50893,0,-13.8158,-70.2659
4689,15,20,0,0,25,1,23.50701,24661,0.4671,35.5333
837,15,10,0,0,0,0,23.49217,5385,8.4,-75.899
4971,5,10,0,0,5,0,23.47684,3897,43.3656,-91.218
2968,15,10,6,0,5,0,23.47143,1777,-38.6358,143.8911
5208,15,20,0,0,5,0,23.45041,2000,30.2835,79.2498
213,15,20,0,0,0,0,23.42741,39982,25.2946,92.8339
3683,15,10,0,0,10,0,23.41407,92113,25.8782,94.1739
1795,15,10,0,0,5,0,23.36984,22405,41.1567,48.5798
3979,15,100,1,0,10,0,23.36496,0,28.25,82.7311
1610,5,10,0,0,5,0,23.35226,22405,41.1569,48.58
5429,15,10,0,0,50,0,23.35047,1147,27.3425,88.2426
2969,35,10,16,0,15,0,23.34922,1777,-38.6378,143.8912
311,5,20,1,0,5,0,23.346,37985,22.5333,89.4
5621,5,10,0,3,5,1,23.32778,9383,-6.083,145.1667
5623,5,10,0,0,5,0,23.32778,9383,-6.083,145.1667
5904,15,30,1,0,5,1,23.311,2033,44.3984,-123.7788
3402,5,10,0,0,25,0,23.28202,1884,42.81,-123.0451
1570,15,10,2,0,5,0,23.26062,620,35.5001,-83.9442
758,5,20,3,0,50,0,23.24506,852,27.05,90.8
2091,15,10,2,0,50,0,23.21927,21787,30.6358,77.5435
4385,15,10,0,0,5,0,23.21205,1464,27.7167,88.5577
3092,15,10,5,0,10,0,23.19371,25247,34.0966,73.4995
3717,15,60,0,0,5,0,23.18065,3250,27.2317,86.822
3808,15,10,0,0,0,0,23.18065,3250,27.2317,86.822
3644,5,10,0,0,15,0,23.13385,33195,36.25,137.65
1289,15,10,0,0,5,0,23.04808,6494,10.3018,77.1711
3707,15,20,0,0,25,0,22.99739,7750,34.1601,75.496
5390,25,10,0,0,25,0,22.93764,2129,39.4714,-111.1546
6260,25,20,0,0,10,0,22.92894,2830,50.6082,-118.8419
4532,25,10,0,0,5,0,22.92807,1247,39.572,-111.1821
6113,5,10,12,0,50,0,22.92034,1800,51.8912,102.4276
2237,15,10,5,0,10,0,22.91438,0,31.5423,104.1298
4488,15,10,0,0,5,0,22.89633,33408,9.5527,76.9299
5730,15,0,7,0,1,0,22.89616,1394,37.8765,-81.5076
641,15,10,0,0,5,1,22.85309,0,22.47,102.62
1494,15,60,0,0,15,0,22.84466,25247,34.0952,73.4942
5504,5,10,0,0,10,0,22.84271,14206,43.2804,-115.4953
3613,15,10,0,0,0,0,22.81201,0,26.0349,101.4586
5179,15,10,8,0,5,0,22.80443,2571,30.262,79.2191
6595,15,0,0,0,5,0,22.78918,366229,4.0072,103.2747
44,15,10,4,0,50,-1,22.77523,1115,38.705,70.126
4275,15,0,1,0,1,0,22.75412,2564,-20.9733,148.9689
3562,15,10,0,0,5,0,22.75221,33408,9.6326,76.9792
2075,15,10,3,0,5,0,22.75012,1100,-36.7109,146.9226
6170,5,80,0,4,50,0,22.74993,0,24.4267,98.5852
483,15,20,0,0,25,1,22.72797,100996,21.85,108.45
5298,5,10,0,3,1,0,22.72704,14138,39.7573,140.7185
28,15,20,0,0,50,1,22.71493,111461,-7.28,110.141
3779,15,10,0,0,0,0,22.71111,21867,27.8871,83.9704
4389,15,10,0,0,25,0,22.68232,0,24.2607,120.94
4109,45,10,0,0,5,-1,22.66519,1789,19.9893,-155.2478
5941,15,10,0,0,10,0,22.61245,9834,47.4174,-123.1316
5337,15,20,0,0,5,0,22.58609,33748,26.4205,94.9731
5421,5,0,0,0,5,0,22.58609,33748,26.4205,94.9731
1816,5,10,0,0,5,-1,18.27072,2237,37.034,-83.1816
5176,15,10,1,0,1,0,22.58549,2571,30.1944,79.1939
902,15,10,0,0,50,0,22.56345,5682,16.0769,121.7536
6664,15,10,0,0,5,0,22.56101,7850,15.7318,-90.8924
2271,5,10,1,0,1,0,22.55763,6427,39.1994,-107.2271
4888,15,10,0,0,15,0,22.53996,71585,5.8544,116.2981
1892,15,10,3,0,0,0,22.53724,16678,3.8844,-72.9175
5917,5,60,2,0,5,1,22.52336,81,37.3486,-83.4771
694,5,20,2,0,5,0,22.50782,6427,39.2,-107.23
5079,5,20,0,0,1,0,22.49568,47663,24.3901,87.4255
4078,5,10,0,0,5,-1,22.47289,19056,10.0876,-61.8642
5364,15,20,0,0,1,0,22.46319,32684,35.4608,-118.7773
1591,15,10,0,0,1,0,22.45613,2264,34.0844,-87.104
2698,15,10,0,0,50,0,22.43838,0,17.8101,120.9319
5654,15,90,4,0,0,0,22.39626,12524,0.2417,35.6614
179,15,20,5,0,0,0,22.39321,47571,29.5333,80.4333
265,15,20,0,0,15,0,22.39321,47571,29.5333,80.4333
895,5,10,2,0,1,0,21.95342,1855,44.772,-122.202
4905,15,0,3,0,25,0,22.32574,33748,26.0977,94.7031
6735,15,60,0,0,50,-1,22.32368,34877,9.5685,-83.7507
187,15,20,0,0,5,0,22.31062,2868,43.596,-91.2256
6719,25,20,0,0,25,0,22.27822,77650,5.4992,116.2805
5380,15,80,6,0,50,0,22.23198,0,24.684,121.1483
2955,15,10,7,0,5,-1,22.19533,9532,-27.3865,152.7853
5445,15,10,3,0,25,0,22.19436,23296,28.3328,83.3742
5859,65,0,0,2,25,1,22.16606,1081,45.1623,-117.3062
2208,15,10,0,0,5,1,22.1454,37475,34.2116,77.3504
6069,15,20,0,0,25,0,22.10429,0,28.0054,82.68
6070,15,20,0,0,25,0,22.10429,0,28.0054,82.68
2267,15,10,6,0,25,0,22.09211,75986,17.0661,73.5027
2403,15,10,0,0,5,0,22.08601,1600,27.7773,85.8416
4214,15,10,1,0,5,0,22.08133,71522,-7.5958,111.1281
5713,5,90,0,2,5,0,22.07271,6758,29.3577,80.3109
2566,5,10,3,0,5,0,22.04313,92113,25.4769,94.1351
4358,15,10,0,0,10,0,21.9547,5745,10.1981,-84.0074
5068,15,20,0,0,5,0,21.92126,2000,30.3629,79.2143
6460,45,0,0,0,50,0,21.90961,76341,24.544,85.3492
2576,15,10,0,0,10,0,21.89269,92113,25.4788,94.1399
2426,15,10,0,0,25,0,21.89059,52728,22.7176,92.8416
2386,15,10,91,0,5,0,21.83272,2090,15.58,-90.85
2343,15,10,0,0,5,0,21.83054,92113,25.4786,94.1327
4531,25,10,0,0,5,0,21.80213,1247,39.5828,-111.1921
3639,15,80,0,0,0,0,21.8006,4463,21.9814,-104.8381
5185,5,10,1,0,5,-1,21.79988,1592,39.7447,-80.6094
3020,15,10,2,0,10,0,21.79197,4154,43.7905,-123.8551
5059,5,10,0,0,5,0,21.76837,1770,36.7025,-105.3514
607,15,10,0,0,10,0,21.7477,2312,6.09,122.08
2440,15,10,0,0,15,0,21.72471,13865,30.7412,79.4929
3749,15,10,4,0,25,0,21.72471,13865,30.7412,79.4929
5226,15,10,0,0,25,1,21.70382,44563,16.6803,98.3667
2099,15,100,0,0,50,0,21.69222,20908,29.0399,81.7191
6732,15,0,1,0,5,-1,21.68956,31965,-7.4651,109.6496
2373,15,10,1,0,5,0,21.68616,1600,27.7838,85.8369
3985,15,10,0,0,25,0,21.67452,34877,9.251,-83.8591
3199,5,10,0,0,25,0,21.60764,3243,7.1916,126.1086
3394,15,10,0,0,25,1,21.60764,3243,7.1916,126.1086
3002,5,10,0,0,5,0,21.59806,9834,47.4074,-123.1412
5845,15,10,2,0,25,1,21.59577,1074,-17.2353,-66.532
1796,15,10,0,0,5,0,21.58556,22405,41.2092,48.6742
4928,15,20,1,0,25,0,21.58422,2571,30.4619,79.0765
4499,15,10,0,0,5,1,21.5585,14047,34.5847,73.3731
4063,15,10,1,0,1,0,21.51883,1555,47.6941,-115.9317
6562,15,100,0,0,10,-1,21.50235,92990,-7.2954,109.7188
6454,15,60,3,0,5,0,21.49066,4000,27.8953,85.6016
6503,15,100,0,14,10,0,21.46047,92990,-7.2964,109.7189
415,15,20,0,0,5,-1,21.45985,8466,44.0302,-123.8405
6292,15,60,0,0,5,-1,21.45798,31091,25.7238,89.9032
1828,5,10,2,0,5,-1,21.45604,1414,37.3212,-82.3434
5115,5,10,5,0,1,0,21.43097,1626,38.9231,-111.2493
2038,15,10,0,0,50,0,21.3784,0,-4.3256,103.1797
2273,5,10,0,0,1,0,21.37674,6427,39.2105,-107.2343
6187,15,60,0,52,0,1,21.34657,1600,27.7702,85.8692
1824,45,10,0,0,1,-1,21.31051,777,37.3685,-82.7434
3971,5,20,1,0,5,-1,21.30698,6130,57.6111,-152.2806
5148,15,40,0,0,10,0,21.30157,26550,-41.7073,173.9339
5601,5,80,3,0,0,1,21.2957,0,16.0774,121.7692
4821,15,20,0,0,10,1,21.26652,165216,0.7793,-79.5864
3753,15,10,0,0,25,0,21.25698,59914,34.8679,126.991
5275,15,100,2,0,10,0,21.25445,34021,26.1498,94.6055
215,15,20,0,0,50,0,21.1995,92113,25.7428,93.9136
3559,15,20,0,0,50,0,21.17342,25753,30.4783,78.2741
2147,15,10,0,0,25,0,21.13224,23296,28.3034,83.3773
5995,15,20,0,0,5,0,21.08993,5706,45.9111,-74.4678
5683,15,90,0,4,1,-1,21.086,8330,15.7051,74.2197
766,15,20,0,0,10,0,21.06972,0,28.03,84.2945
6384,55,0,0,1,50,0,21.05266,0,34.7982,71.3823
574,35,20,0,0,50,0,21.03652,17043,26.7969,89.591
3837,15,10,0,0,50,0,21.03239,58851,26.5836,93.0038
3056,15,10,0,0,1,0,20.99224,19151,4.679,114.5042
2185,5,10,1,0,5,0,20.97634,2602,39.068,-106.3538
6771,15,10,0,0,1,0,20.93829,2732,50.9749,-119.1813
205,15,20,3,0,50,0,20.91766,0,28.0877,83.0971
699,5,20,1,0,25,1,20.86561,6483,9.833,-3.1
6726,15,10,0,0,5,0,20.86345,0,0.911,123.0805
6426,55,0,0,0,0,1,20.84698,0,33.0119,97.141
4967,15,10,2,0,5,0,20.76461,1073,1.4145,35.3574
3075,15,10,0,0,50,0,20.73881,6193,8.572,125.4908
5703,15,20,0,0,50,0,20.72539,8201,-19.6168,-40.8262
4898,15,10,6,1,0,0,20.7206,17567,16.2109,101.0521
4189,15,20,0,0,5,0,20.7159,0,36.1207,103.3173
3431,5,40,9,0,5,0,20.71089,61696,-39.7902,176.989
3584,15,10,0,0,0,0,20.68378,0,28.8848,113.5538
2249,15,10,0,0,25,0,20.67617,33748,26.0814,94.803
2003,15,10,2,0,50,0,20.6712,5822,17.8975,73.2961
2465,15,10,0,0,25,0,20.66785,6206,31.4161,77.4153
3703,15,10,0,0,5,0,20.64138,21867,28.0537,83.961
3790,15,20,0,0,5,0,20.64138,21867,28.0537,83.961
6028,5,20,0,0,5,-1,20.62473,7042,37.9425,-79.5653
6147,15,20,1,0,1,-1,20.57911,1177,49.8153,-102.3192
992,15,10,4,0,50,1,20.55846,0,-13.917,-70.233
1347,15,10,0,0,5,0,20.53377,19294,6.022,116.4916
6573,15,0,20,0,25,-1,20.52876,20178,36.9338,138.6578
671,15,10,0,0,25,0,20.52282,0,22.75,104.48
4662,15,20,0,0,25,0,20.50655,28571,7.5694,80.5284
2406,15,80,4,0,0,0,20.50452,109584,22.7708,120.9452
3213,5,10,2,0,5,0,20.49482,3931,47.4705,-123.0976
2434,15,10,0,0,0,0,20.45884,23693,27.8808,83.3395
5487,15,0,0,0,5,0,20.45301,1600,27.772,85.9052
4723,15,20,0,0,25,1,20.45203,620,35.3368,-84.0317
2976,15,10,0,0,10,0,20.44529,153361,-22.2173,-42.7169
4135,15,20,0,0,0,0,18.08611,55835,10.4066,99.0412
1380,15,10,0,0,10,0,20.42799,20214,-37.5803,145.2737
3489,15,10,0,0,50,0,20.40835,11129,38.6451,-82.4937
1934,15,10,0,0,25,0,20.39416,31031,24.6005,92.3814
3024,5,10,8,0,5,0,20.37093,8925,44.3982,-122.4805
4690,15,20,2,0,5,1,20.35651,24661,0.3756,35.6013
4691,15,20,0,0,5,1,20.35651,24661,0.3756,35.6013
4692,15,20,3,0,5,1,20.35651,24661,0.3756,35.6013
4693,15,20,0,0,5,1,20.35651,24661,0.3756,35.6013
4948,5,10,0,0,5,0,20.35052,0,33.8724,109.9404
4572,15,10,0,0,25,0,20.34474,37787,30.4581,68.4119
1394,5,10,0,0,10,-1,20.3431,3931,47.4697,-123.0957
6186,5,60,20,0,1,1,20.34161,25997,19.162,73.6873
6189,15,60,3,0,25,-1,20.3079,22264,19.1497,83.6299
596,5,20,0,0,5,0,20.30664,23949,-30.4489,30.6551
5081,15,10,0,0,5,-1,20.26585,2450,40.6558,-105.3742
4005,15,10,0,0,25,1,20.25692,240387,3.8581,-76.8501
2257,15,10,0,0,25,0,20.25214,13865,30.7284,79.4971
2943,15,0,0,0,1,0,20.25209,4598,49.5638,-121.4083
1172,15,10,0,0,1,0,20.24712,89201,11.2695,76.2227
5312,15,10,0,0,10,2,20.23756,8494,26.7103,94.693
4468,15,10,0,0,5,0,20.20958,28313,11.405,76.0376
548,15,10,0,0,25,0,20.17688,27595,-34.103,-70.4516
4906,15,0,4,0,10,0,20.17679,33748,26.0977,94.7499
555,5,20,2,0,10,-1,20.14967,6658,39.3707,-106.7839
6457,25,10,0,0,10,0,20.13346,2369,56.2908,-132.3459
6793,15,0,0,0,5,0,20.12505,0,-0.6086,103.3535
1379,15,10,0,0,10,0,20.11165,20214,-37.5947,145.2842
3141,15,10,5,0,50,0,20.09961,2000,30.4749,79.2293
5244,15,10,1,0,5,0,20.08769,13838,34.4332,76.2851
6166,5,10,0,0,10,-1,20.08692,3429,33.3124,-116.5799
4530,5,10,0,0,25,0,20.08419,0,23.2349,101.7673
5409,15,10,0,0,0,0,20.0841,0,24.1046,108.0198
4162,5,20,1,0,5,0,20.0813,4584,44.5694,-123.617
6557,15,0,0,0,5,0,20.08092,44632,27.8315,85.1638
4165,15,10,0,0,50,0,20.07683,0,-1.0478,102.9334
2702,15,10,0,0,15,0,20.07161,146771,11.989,108.9881
2690,15,80,0,0,15,0,20.06633,3850,8.9896,-83.3438
6729,15,10,0,3,5,0,20.0553,7630,30.6218,67.3799
1984,15,10,7,0,50,0,20.04528,0,28.0731,119.133
782,35,20,0,0,25,0,20.03394,232566,36.23,111.38
4187,15,20,5,0,1,-1,20.03024,9834,47.3927,-123.1452
2117,15,10,5,0,50,0,19.99953,548,27.8122,89.9019
2712,15,10,0,0,50,0,19.99817,0,9.5009,98.9984
2792,15,60,0,0,50,0,19.99817,0,9.5009,98.9984
4290,5,10,0,0,5,-1,19.97241,2126,48.2797,-117.2665
5258,15,100,6,0,0,0,19.95161,0,35.4825,73.9015
4352,15,10,2,0,25,0,19.94155,19294,6.0211,116.497
858,15,10,0,0,50,0,19.9238,13565,33.6549,74.6326
3224,15,10,0,0,25,0,19.90301,2033,44.4017,-123.8213
5639,15,0,0,0,10,0,19.90096,432149,12.8446,7.7094
4256,15,10,0,0,0,1,19.85816,44751,-0.7416,-79.9205
993,15,10,1,0,10,0,19.85325,18503,-6.084,145.208
531,15,10,4,0,0,2,19.83256,0,31.2922,103.2827
3723,15,20,0,0,50,0,19.81345,0,8.6815,-70.7016
5122,5,20,2,0,50,0,19.79639,92113,25.7658,93.9413
3803,15,20,0,0,25,0,19.78507,74,47.4074,-102.7912
478,15,20,0,0,50,0,19.77354,95913,-2.233,101.4173
3487,15,10,0,0,10,-1,19.76853,11129,38.6743,-82.5388
2126,5,20,3,0,50,0,19.7613,0,-3.644,126.6609
6550,15,10,0,2,5,0,19.75513,1600,27.8609,85.7763
3666,15,60,0,0,25,0,19.7008,8341,32.4318,77.2147
4151,55,10,4,0,5,-1,19.686,4154,43.6572,-123.8607
1115,15,10,0,0,5,0,19.68409,16905,29.0958,80.3125
4739,15,20,1,0,5,0,19.67416,8186,-6.0609,142.8548
5085,15,10,0,0,5,0,19.66637,329207,39.0555,127.2536
421,15,20,0,0,5,0,19.66263,8402,5.3,5.8167
6209,5,0,0,0,50,-1,19.64076,1235,20.6347,-156.1258
5488,15,0,0,0,5,0,19.63536,1600,27.7757,85.9614
5734,15,10,0,0,10,0,19.6315,570407,1.3745,110.36
2372,15,10,0,0,5,0,19.61898,4000,27.8916,85.5036
5316,15,80,3,0,10,0,19.61386,0,18.9741,101.1358
6623,45,0,0,2,50,0,19.61309,1111,34.4943,71.2562
